key	seed	level	GND	AAD	true_ani	complete	missing_percent	s
AG-359-G18_a5_gnd019_p16_s3	AG-359-G18	AG-359-G18_a5_gnd019	0.170746	0.358339118	82.925436	0	16	3
AG-359-G18_a5_gnd019_p6_s1	AG-359-G18	AG-359-G18_a5_gnd019	0.170746	0.358339118	82.925436	0	6	1
AG-359-G18_a5_gnd020	AG-359-G18	AG-359-G18_a5_gnd020	0.179510717	0.372790347	82.048928	1		
AG-359-G18_a5_gnd020_p10_s2	AG-359-G18	AG-359-G18_a5_gnd020	0.179511	0.372790347	82.048928	0	10	2
AG-359-G18_a5_gnd020_p15_s1	AG-359-G18	AG-359-G18_a5_gnd020	0.179511	0.372790347	82.048928	0	15	1
AG-359-G18_a5_gnd020_p15_s4	AG-359-G18	AG-359-G18_a5_gnd020	0.179511	0.372790347	82.048928	0	15	4
AG-359-G18_a5_gnd020_p18_s3	AG-359-G18	AG-359-G18_a5_gnd020	0.179511	0.372790347	82.048928	0	18	3
AG-359-G18_a5_gnd020_p8_s5	AG-359-G18	AG-359-G18_a5_gnd020	0.179511	0.372790347	82.048928	0	8	5
AG-390-D15_a22_gnd00000	AG-390-D15	AG-390-D15_a22_gnd00000	0.000000000	0.000250771	100.000000	1		
AG-390-D15_a22_gnd00005	AG-390-D15	AG-390-D15_a22_gnd00005	0.000446715	0.001375012	99.955328	1		
AG-390-D15_a22_gnd00010	AG-390-D15	AG-390-D15_a22_gnd00010	0.000904173	0.002448536	99.909583	1		
AG-390-D15_a22_gnd00020	AG-390-D15	AG-390-D15_a22_gnd00020	0.001799394	0.004725195	99.820061	1		
AG-390-D15_a22_gnd00030	AG-390-D15	AG-390-D15_a22_gnd00030	0.002685662	0.006911689	99.731434	1		
AG-390-D15_a22_gnd00040	AG-390-D15	AG-390-D15_a22_gnd00040	0.003605054	0.008968572	99.639495	1		
AG-390-D15_a22_gnd00050	AG-390-D15	AG-390-D15_a22_gnd00050	0.004486846	0.011301584	99.551315	1		
AG-390-D15_a22_gnd00060	AG-390-D15	AG-390-D15_a22_gnd00060	0.005416980	0.013502167	99.458302	1		
AG-390-D15_a22_gnd00070	AG-390-D15	AG-390-D15_a22_gnd00070	0.006298773	0.015612585	99.370123	1		
AG-390-D15_a22_gnd00080	AG-390-D15	AG-390-D15_a22_gnd00080	0.007190413	0.017917420	99.280959	1		
AG-390-D15_a22_gnd00090	AG-390-D15	AG-390-D15_a22_gnd00090	0.008098166	0.020039109	99.190183	1		
AG-390-D15_a22_gnd001	AG-390-D15	AG-390-D15_a22_gnd001	0.008985330	0.022104445	99.101467	1		
AG-390-D15_a22_gnd002	AG-390-D15	AG-390-D15_a22_gnd002	0.017960813	0.044031377	98.203919	1		
AG-390-D15_a22_gnd003	AG-390-D15	AG-390-D15_a22_gnd003	0.026989113	0.065425775	97.301089	1		
AG-390-D15_a22_gnd004	AG-390-D15	AG-390-D15_a22_gnd004	0.035874179	0.086079131	96.412582	1		
AG-390-D15_a22_gnd005	AG-390-D15	AG-390-D15_a22_gnd005	0.044936498	0.106729669	95.506350	1		
AG-390-D15_a22_gnd006	AG-390-D15	AG-390-D15_a22_gnd006	0.054015826	0.127166067	94.598417	1		
AG-390-D15_a22_gnd007	AG-390-D15	AG-390-D15_a22_gnd007	0.062895520	0.147146005	93.710448	1		
AG-390-D15_a22_gnd008	AG-390-D15	AG-390-D15_a22_gnd008	0.071945306	0.167252737	92.805469	1		
AG-390-D15_a22_gnd009	AG-390-D15	AG-390-D15_a22_gnd009	0.080970025	0.186170423	91.902997	1		
AG-390-D15_a22_gnd010	AG-390-D15	AG-390-D15_a22_gnd010	0.089997431	0.205657273	91.000257	1		
AG-390-D15_a22_gnd011	AG-390-D15	AG-390-D15_a22_gnd011	0.098903981	0.224087505	90.109602	1		
AG-390-D15_a22_gnd012	AG-390-D15	AG-390-D15_a22_gnd012	0.107936758	0.242235972	89.206324	1		
AG-390-D15_a22_gnd013	AG-390-D15	AG-390-D15_a22_gnd013	0.116995496	0.260167481	88.300450	1		
AG-390-D15_a22_gnd014	AG-390-D15	AG-390-D15_a22_gnd014	0.126046177	0.278606166	87.395382	1		
AG-390-D15_a22_gnd015	AG-390-D15	AG-390-D15_a22_gnd015	0.135020765	0.296061492	86.497924	1		
AG-390-D15_a22_gnd016	AG-390-D15	AG-390-D15_a22_gnd016	0.144103674	0.314040901	85.589633	1		
AG-390-D15_a22_gnd017	AG-390-D15	AG-390-D15_a22_gnd017	0.152951140	0.330371986	84.704886	1		
AG-390-D15_a22_gnd018	AG-390-D15	AG-390-D15_a22_gnd018	0.162102981	0.346009929	83.789702	1		
AG-390-D15_a22_gnd019	AG-390-D15	AG-390-D15_a22_gnd019	0.171102634	0.361954997	82.889737	1		
AG-390-D15_a22_gnd020	AG-390-D15	AG-390-D15_a22_gnd020	0.180179277	0.378967952	81.982072	1		
AG-390-D15_a5_gnd00000	AG-390-D15	AG-390-D15_a5_gnd00000	0.000000000	0.000250771	100.000000	1		
AG-390-D15_a5_gnd00000_p10_s5	AG-390-D15	AG-390-D15_a5_gnd00000	0.000000	0.000250771	100.000000	0	10	5
AG-390-D15_a5_gnd00000_p14_s2	AG-390-D15	AG-390-D15_a5_gnd00000	0.000000	0.000250771	100.000000	0	14	2
AG-390-D15_a5_gnd00000_p16_s1	AG-390-D15	AG-390-D15_a5_gnd00000	0.000000	0.000250771	100.000000	0	16	1
AG-390-D15_a5_gnd00000_p20_s3	AG-390-D15	AG-390-D15_a5_gnd00000	0.000000	0.000250771	100.000000	0	20	3
AG-390-D15_a5_gnd00000_p5_s4	AG-390-D15	AG-390-D15_a5_gnd00000	0.000000	0.000250771	100.000000	0	5	4
AG-390-D15_a5_gnd00005	AG-390-D15	AG-390-D15_a5_gnd00005	0.000447610	0.001346836	99.955239	1		
AG-390-D15_a5_gnd00005_p0_s2	AG-390-D15	AG-390-D15_a5_gnd00005	0.000448	0.001346836	99.955239	0	0	2
AG-390-D15_a5_gnd00005_p13_s5	AG-390-D15	AG-390-D15_a5_gnd00005	0.000448	0.001346836	99.955239	0	13	5
AG-390-D15_a5_gnd00005_p18_s1	AG-390-D15	AG-390-D15_a5_gnd00005	0.000448	0.001346836	99.955239	0	18	1
AG-390-D15_a5_gnd00005_p19_s3	AG-390-D15	AG-390-D15_a5_gnd00005	0.000448	0.001346836	99.955239	0	19	3
AG-390-D15_a5_gnd00005_p9_s4	AG-390-D15	AG-390-D15_a5_gnd00005	0.000448	0.001346836	99.955239	0	9	4
AG-390-D15_a5_gnd00010	AG-390-D15	AG-390-D15_a5_gnd00010	0.000887164	0.002423177	99.911284	1		
AG-390-D15_a5_gnd00010_p15_s2	AG-390-D15	AG-390-D15_a5_gnd00010	0.000887	0.002423177	99.911284	0	15	2
AG-390-D15_a5_gnd00010_p17_s3	AG-390-D15	AG-390-D15_a5_gnd00010	0.000887	0.002423177	99.911284	0	17	3
AG-390-D15_a5_gnd00010_p17_s5	AG-390-D15	AG-390-D15_a5_gnd00010	0.000887	0.002423177	99.911284	0	17	5
AG-390-D15_a5_gnd00010_p20_s4	AG-390-D15	AG-390-D15_a5_gnd00010	0.000887	0.002423177	99.911284	0	20	4
AG-390-D15_a5_gnd00010_p4_s1	AG-390-D15	AG-390-D15_a5_gnd00010	0.000887	0.002423177	99.911284	0	4	1
AG-390-D15_a5_gnd00020	AG-390-D15	AG-390-D15_a5_gnd00020	0.001807451	0.004756189	99.819255	1		
AG-390-D15_a5_gnd00020_p0_s5	AG-390-D15	AG-390-D15_a5_gnd00020	0.001807	0.004756189	99.819255	0	0	5
AG-390-D15_a5_gnd00020_p11_s1	AG-390-D15	AG-390-D15_a5_gnd00020	0.001807	0.004756189	99.819255	0	11	1
AG-390-D15_a5_gnd00020_p14_s4	AG-390-D15	AG-390-D15_a5_gnd00020	0.001807	0.004756189	99.819255	0	14	4
AG-390-D15_a5_gnd00020_p15_s2	AG-390-D15	AG-390-D15_a5_gnd00020	0.001807	0.004756189	99.819255	0	15	2
AG-390-D15_a5_gnd00020_p17_s3	AG-390-D15	AG-390-D15_a5_gnd00020	0.001807	0.004756189	99.819255	0	17	3
AG-390-D15_a5_gnd00030	AG-390-D15	AG-390-D15_a5_gnd00030	0.002702671	0.006939866	99.729733	1		
AG-390-D15_a5_gnd00030_p12_s3	AG-390-D15	AG-390-D15_a5_gnd00030	0.002703	0.006939866	99.729733	0	12	3
AG-390-D15_a5_gnd00030_p16_s5	AG-390-D15	AG-390-D15_a5_gnd00030	0.002703	0.006939866	99.729733	0	16	5
AG-390-D15_a5_gnd00030_p18_s1	AG-390-D15	AG-390-D15_a5_gnd00030	0.002703	0.006939866	99.729733	0	18	1
AG-390-D15_a5_gnd00030_p19_s4	AG-390-D15	AG-390-D15_a5_gnd00030	0.002703	0.006939866	99.729733	0	19	4
AG-390-D15_a5_gnd00030_p8_s2	AG-390-D15	AG-390-D15_a5_gnd00030	0.002703	0.006939866	99.729733	0	8	2
AG-390-D15_a5_gnd00040	AG-390-D15	AG-390-D15_a5_gnd00040	0.003609530	0.009098184	99.639047	1		
AG-390-D15_a5_gnd00040_p11_s1	AG-390-D15	AG-390-D15_a5_gnd00040	0.003610	0.009098184	99.639047	0	11	1
AG-390-D15_a5_gnd00040_p14_s4	AG-390-D15	AG-390-D15_a5_gnd00040	0.003610	0.009098184	99.639047	0	14	4
AG-390-D15_a5_gnd00040_p15_s3	AG-390-D15	AG-390-D15_a5_gnd00040	0.003610	0.009098184	99.639047	0	15	3
AG-390-D15_a5_gnd00040_p17_s2	AG-390-D15	AG-390-D15_a5_gnd00040	0.003610	0.009098184	99.639047	0	17	2
AG-390-D15_a5_gnd00040_p9_s5	AG-390-D15	AG-390-D15_a5_gnd00040	0.003610	0.009098184	99.639047	0	9	5
AG-390-D15_a5_gnd00050	AG-390-D15	AG-390-D15_a5_gnd00050	0.004493113	0.011231143	99.550689	1		
AG-390-D15_a5_gnd00050_p12_s5	AG-390-D15	AG-390-D15_a5_gnd00050	0.004493	0.011231143	99.550689	0	12	5
AG-390-D15_a5_gnd00050_p17_s3	AG-390-D15	AG-390-D15_a5_gnd00050	0.004493	0.011231143	99.550689	0	17	3
AG-390-D15_a5_gnd00050_p20_s1	AG-390-D15	AG-390-D15_a5_gnd00050	0.004493	0.011231143	99.550689	0	20	1
AG-390-D15_a5_gnd00050_p20_s2	AG-390-D15	AG-390-D15_a5_gnd00050	0.004493	0.011231143	99.550689	0	20	2
AG-390-D15_a5_gnd00050_p3_s4	AG-390-D15	AG-390-D15_a5_gnd00050	0.004493	0.011231143	99.550689	0	3	4
AG-390-D15_a5_gnd00060	AG-390-D15	AG-390-D15_a5_gnd00060	0.005372219	0.013344379	99.462778	1		
AG-390-D15_a5_gnd00060_p10_s3	AG-390-D15	AG-390-D15_a5_gnd00060	0.005372	0.013344379	99.462778	0	10	3
AG-390-D15_a5_gnd00060_p10_s4	AG-390-D15	AG-390-D15_a5_gnd00060	0.005372	0.013344379	99.462778	0	10	4
AG-390-D15_a5_gnd00060_p11_s5	AG-390-D15	AG-390-D15_a5_gnd00060	0.005372	0.013344379	99.462778	0	11	5
AG-390-D15_a5_gnd00060_p13_s2	AG-390-D15	AG-390-D15_a5_gnd00060	0.005372	0.013344379	99.462778	0	13	2
AG-390-D15_a5_gnd00060_p19_s1	AG-390-D15	AG-390-D15_a5_gnd00060	0.005372	0.013344379	99.462778	0	19	1
AG-390-D15_a5_gnd00070	AG-390-D15	AG-390-D15_a5_gnd00070	0.006287135	0.015604132	99.371287	1		
AG-390-D15_a5_gnd00070_p10_s3	AG-390-D15	AG-390-D15_a5_gnd00070	0.006287	0.015604132	99.371287	0	10	3
AG-390-D15_a5_gnd00070_p10_s5	AG-390-D15	AG-390-D15_a5_gnd00070	0.006287	0.015604132	99.371287	0	10	5
AG-390-D15_a5_gnd00070_p4_s2	AG-390-D15	AG-390-D15_a5_gnd00070	0.006287	0.015604132	99.371287	0	4	2
AG-390-D15_a5_gnd00070_p4_s4	AG-390-D15	AG-390-D15_a5_gnd00070	0.006287	0.015604132	99.371287	0	4	4
AG-390-D15_a5_gnd00070_p9_s1	AG-390-D15	AG-390-D15_a5_gnd00070	0.006287	0.015604132	99.371287	0	9	1
AG-390-D15_a5_gnd00080	AG-390-D15	AG-390-D15_a5_gnd00080	0.007185041	0.017745544	99.281496	1		
AG-390-D15_a5_gnd00080_p14_s4	AG-390-D15	AG-390-D15_a5_gnd00080	0.007185	0.017745544	99.281496	0	14	4
AG-390-D15_a5_gnd00080_p15_s1	AG-390-D15	AG-390-D15_a5_gnd00080	0.007185	0.017745544	99.281496	0	15	1
AG-390-D15_a5_gnd00080_p7_s2	AG-390-D15	AG-390-D15_a5_gnd00080	0.007185	0.017745544	99.281496	0	7	2
AG-390-D15_a5_gnd00080_p9_s3	AG-390-D15	AG-390-D15_a5_gnd00080	0.007185	0.017745544	99.281496	0	9	3
AG-390-D15_a5_gnd00080_p9_s5	AG-390-D15	AG-390-D15_a5_gnd00080	0.007185	0.017745544	99.281496	0	9	5
AG-390-D15_a5_gnd00090	AG-390-D15	AG-390-D15_a5_gnd00090	0.008082948	0.020053197	99.191705	1		
AG-390-D15_a5_gnd00090_p0_s2	AG-390-D15	AG-390-D15_a5_gnd00090	0.008083	0.020053197	99.191705	0	0	2
AG-390-D15_a5_gnd00090_p13_s4	AG-390-D15	AG-390-D15_a5_gnd00090	0.008083	0.020053197	99.191705	0	13	4
AG-390-D15_a5_gnd00090_p18_s3	AG-390-D15	AG-390-D15_a5_gnd00090	0.008083	0.020053197	99.191705	0	18	3
AG-390-D15_a5_gnd00090_p19_s1	AG-390-D15	AG-390-D15_a5_gnd00090	0.008083	0.020053197	99.191705	0	19	1
AG-390-D15_a5_gnd00090_p5_s5	AG-390-D15	AG-390-D15_a5_gnd00090	0.008083	0.020053197	99.191705	0	5	5
AG-390-D15_a5_gnd001	AG-390-D15	AG-390-D15_a5_gnd001	0.008964740	0.022203062	99.103526	1		
AG-390-D15_a5_gnd001_p10_s2	AG-390-D15	AG-390-D15_a5_gnd001	0.008965	0.022203062	99.103526	0	10	2
AG-390-D15_a5_gnd001_p11_s3	AG-390-D15	AG-390-D15_a5_gnd001	0.008965	0.022203062	99.103526	0	11	3
AG-390-D15_a5_gnd001_p18_s5	AG-390-D15	AG-390-D15_a5_gnd001	0.008965	0.022203062	99.103526	0	18	5
AG-390-D15_a5_gnd001_p2_s1	AG-390-D15	AG-390-D15_a5_gnd001	0.008965	0.022203062	99.103526	0	2	1
AG-390-D15_a5_gnd001_p9_s4	AG-390-D15	AG-390-D15_a5_gnd001	0.008965	0.022203062	99.103526	0	9	4
AG-390-D15_a5_gnd002	AG-390-D15	AG-390-D15_a5_gnd002	0.018014526	0.043958118	98.198547	1		
AG-390-D15_a5_gnd002_p0_s2	AG-390-D15	AG-390-D15_a5_gnd002	0.018015	0.043958118	98.198547	0	0	2
AG-390-D15_a5_gnd002_p13_s5	AG-390-D15	AG-390-D15_a5_gnd002	0.018015	0.043958118	98.198547	0	13	5
AG-390-D15_a5_gnd002_p19_s3	AG-390-D15	AG-390-D15_a5_gnd002	0.018015	0.043958118	98.198547	0	19	3
AG-390-D15_a5_gnd002_p19_s4	AG-390-D15	AG-390-D15_a5_gnd002	0.018015	0.043958118	98.198547	0	19	4
AG-390-D15_a5_gnd002_p20_s1	AG-390-D15	AG-390-D15_a5_gnd002	0.018015	0.043958118	98.198547	0	20	1
AG-390-D15_a5_gnd003	AG-390-D15	AG-390-D15_a5_gnd003	0.026986428	0.065118651	97.301357	1		
AG-390-D15_a5_gnd003_p17_s3	AG-390-D15	AG-390-D15_a5_gnd003	0.026986	0.065118651	97.301357	0	17	3
AG-390-D15_a5_gnd003_p18_s2	AG-390-D15	AG-390-D15_a5_gnd003	0.026986	0.065118651	97.301357	0	18	2
AG-390-D15_a5_gnd003_p18_s5	AG-390-D15	AG-390-D15_a5_gnd003	0.026986	0.065118651	97.301357	0	18	5
AG-390-D15_a5_gnd003_p2_s4	AG-390-D15	AG-390-D15_a5_gnd003	0.026986	0.065118651	97.301357	0	2	4
AG-390-D15_a5_gnd003_p8_s1	AG-390-D15	AG-390-D15_a5_gnd003	0.026986	0.065118651	97.301357	0	8	1
AG-390-D15_a5_gnd004	AG-390-D15	AG-390-D15_a5_gnd004	0.036018309	0.086079131	96.398169	1		
AG-390-D15_a5_gnd004_p10_s5	AG-390-D15	AG-390-D15_a5_gnd004	0.036018	0.086079131	96.398169	0	10	5
AG-390-D15_a5_gnd004_p11_s4	AG-390-D15	AG-390-D15_a5_gnd004	0.036018	0.086079131	96.398169	0	11	4
AG-390-D15_a5_gnd004_p14_s3	AG-390-D15	AG-390-D15_a5_gnd004	0.036018	0.086079131	96.398169	0	14	3
AG-390-D15_a5_gnd004_p16_s2	AG-390-D15	AG-390-D15_a5_gnd004	0.036018	0.086079131	96.398169	0	16	2
AG-390-D15_a5_gnd004_p18_s1	AG-390-D15	AG-390-D15_a5_gnd004	0.036018	0.086079131	96.398169	0	18	1
AG-390-D15_a5_gnd005	AG-390-D15	AG-390-D15_a5_gnd005	0.044916803	0.106129510	95.508320	1		
AG-390-D15_a5_gnd005_p11_s3	AG-390-D15	AG-390-D15_a5_gnd005	0.044917	0.106129510	95.508320	0	11	3
AG-390-D15_a5_gnd005_p14_s1	AG-390-D15	AG-390-D15_a5_gnd005	0.044917	0.106129510	95.508320	0	14	1
AG-390-D15_a5_gnd005_p2_s2	AG-390-D15	AG-390-D15_a5_gnd005	0.044917	0.106129510	95.508320	0	2	2
AG-390-D15_a5_gnd005_p3_s4	AG-390-D15	AG-390-D15_a5_gnd005	0.044917	0.106129510	95.508320	0	3	4
AG-390-D15_a5_gnd005_p7_s5	AG-390-D15	AG-390-D15_a5_gnd005	0.044917	0.106129510	95.508320	0	7	5
AG-390-D15_a5_gnd006	AG-390-D15	AG-390-D15_a5_gnd006	0.053866324	0.126247513	94.613368	1		
AG-390-D15_a5_gnd006_p0_s1	AG-390-D15	AG-390-D15_a5_gnd006	0.053866	0.126247513	94.613368	0	0	1
AG-390-D15_a5_gnd006_p15_s5	AG-390-D15	AG-390-D15_a5_gnd006	0.053866	0.126247513	94.613368	0	15	5
AG-390-D15_a5_gnd006_p18_s4	AG-390-D15	AG-390-D15_a5_gnd006	0.053866	0.126247513	94.613368	0	18	4
AG-390-D15_a5_gnd006_p19_s3	AG-390-D15	AG-390-D15_a5_gnd006	0.053866	0.126247513	94.613368	0	19	3
AG-390-D15_a5_gnd006_p5_s2	AG-390-D15	AG-390-D15_a5_gnd006	0.053866	0.126247513	94.613368	0	5	2
AG-390-D15_a5_gnd007	AG-390-D15	AG-390-D15_a5_gnd007	0.062918795	0.146435958	93.708120	1		
AG-390-D15_a5_gnd007_p0_s1	AG-390-D15	AG-390-D15_a5_gnd007	0.062919	0.146435958	93.708120	0	0	1
AG-390-D15_a5_gnd007_p11_s2	AG-390-D15	AG-390-D15_a5_gnd007	0.062919	0.146435958	93.708120	0	11	2
AG-390-D15_a5_gnd007_p17_s5	AG-390-D15	AG-390-D15_a5_gnd007	0.062919	0.146435958	93.708120	0	17	5
AG-390-D15_a5_gnd007_p20_s3	AG-390-D15	AG-390-D15_a5_gnd007	0.062919	0.146435958	93.708120	0	20	3
AG-390-D15_a5_gnd007_p2_s4	AG-390-D15	AG-390-D15_a5_gnd007	0.062919	0.146435958	93.708120	0	2	4
AG-390-D15_a5_gnd008	AG-390-D15	AG-390-D15_a5_gnd008	0.071861155	0.165176131	92.813885	1		
AG-390-D15_a5_gnd008_p0_s1	AG-390-D15	AG-390-D15_a5_gnd008	0.071861	0.165176131	92.813885	0	0	1
AG-390-D15_a5_gnd008_p0_s2	AG-390-D15	AG-390-D15_a5_gnd008	0.071861	0.165176131	92.813885	0	0	2
AG-390-D15_a5_gnd008_p10_s3	AG-390-D15	AG-390-D15_a5_gnd008	0.071861	0.165176131	92.813885	0	10	3
AG-390-D15_a5_gnd008_p15_s4	AG-390-D15	AG-390-D15_a5_gnd008	0.071861	0.165176131	92.813885	0	15	4
AG-390-D15_a5_gnd008_p16_s5	AG-390-D15	AG-390-D15_a5_gnd008	0.071861	0.165176131	92.813885	0	16	5
AG-390-D15_a5_gnd009	AG-390-D15	AG-390-D15_a5_gnd009	0.080866180	0.184029010	91.913382	1		
AG-390-D15_a5_gnd009_p0_s4	AG-390-D15	AG-390-D15_a5_gnd009	0.080866	0.184029010	91.913382	0	0	4
AG-390-D15_a5_gnd009_p19_s1	AG-390-D15	AG-390-D15_a5_gnd009	0.080866	0.184029010	91.913382	0	19	1
AG-390-D15_a5_gnd009_p20_s5	AG-390-D15	AG-390-D15_a5_gnd009	0.080866	0.184029010	91.913382	0	20	5
AG-390-D15_a5_gnd009_p4_s3	AG-390-D15	AG-390-D15_a5_gnd009	0.080866	0.184029010	91.913382	0	4	3
AG-390-D15_a5_gnd009_p8_s2	AG-390-D15	AG-390-D15_a5_gnd009	0.080866	0.184029010	91.913382	0	8	2
AG-390-D15_a5_gnd010	AG-390-D15	AG-390-D15_a5_gnd010	0.090078001	0.203594755	90.992200	1		
AG-390-D15_a5_gnd010_p11_s2	AG-390-D15	AG-390-D15_a5_gnd010	0.090078	0.203594755	90.992200	0	11	2
AG-390-D15_a5_gnd010_p17_s4	AG-390-D15	AG-390-D15_a5_gnd010	0.090078	0.203594755	90.992200	0	17	4
AG-390-D15_a5_gnd010_p19_s1	AG-390-D15	AG-390-D15_a5_gnd010	0.090078	0.203594755	90.992200	0	19	1
AG-390-D15_a5_gnd010_p5_s5	AG-390-D15	AG-390-D15_a5_gnd010	0.090078	0.203594755	90.992200	0	5	5
AG-390-D15_a5_gnd010_p7_s3	AG-390-D15	AG-390-D15_a5_gnd010	0.090078	0.203594755	90.992200	0	7	3
AG-390-D15_a5_gnd011	AG-390-D15	AG-390-D15_a5_gnd011	0.099115253	0.221965816	90.088475	1		
AG-390-D15_a5_gnd011_p12_s1	AG-390-D15	AG-390-D15_a5_gnd011	0.099115	0.221965816	90.088475	0	12	1
AG-390-D15_a5_gnd011_p13_s2	AG-390-D15	AG-390-D15_a5_gnd011	0.099115	0.221965816	90.088475	0	13	2
AG-390-D15_a5_gnd011_p18_s5	AG-390-D15	AG-390-D15_a5_gnd011	0.099115	0.221965816	90.088475	0	18	5
AG-390-D15_a5_gnd011_p20_s3	AG-390-D15	AG-390-D15_a5_gnd011	0.099115	0.221965816	90.088475	0	20	3
AG-390-D15_a5_gnd011_p4_s4	AG-390-D15	AG-390-D15_a5_gnd011	0.099115	0.221965816	90.088475	0	4	4
AG-390-D15_a5_gnd012	AG-390-D15	AG-390-D15_a5_gnd012	0.108148925	0.239294348	89.185107	1		
AG-390-D15_a5_gnd012_p11_s4	AG-390-D15	AG-390-D15_a5_gnd012	0.108149	0.239294348	89.185107	0	11	4
AG-390-D15_a5_gnd012_p18_s1	AG-390-D15	AG-390-D15_a5_gnd012	0.108149	0.239294348	89.185107	0	18	1
AG-390-D15_a5_gnd012_p18_s2	AG-390-D15	AG-390-D15_a5_gnd012	0.108149	0.239294348	89.185107	0	18	2
AG-390-D15_a5_gnd012_p19_s5	AG-390-D15	AG-390-D15_a5_gnd012	0.108149	0.239294348	89.185107	0	19	5
AG-390-D15_a5_gnd012_p8_s3	AG-390-D15	AG-390-D15_a5_gnd012	0.108149	0.239294348	89.185107	0	8	3
AG-390-D15_a5_gnd013	AG-390-D15	AG-390-D15_a5_gnd013	0.117045629	0.257482263	88.295437	1		
AG-390-D15_a5_gnd013_p0_s1	AG-390-D15	AG-390-D15_a5_gnd013	0.117046	0.257482263	88.295437	0	0	1
AG-390-D15_a5_gnd013_p15_s3	AG-390-D15	AG-390-D15_a5_gnd013	0.117046	0.257482263	88.295437	0	15	3
AG-390-D15_a5_gnd013_p16_s2	AG-390-D15	AG-390-D15_a5_gnd013	0.117046	0.257482263	88.295437	0	16	2
AG-390-D15_a5_gnd013_p16_s4	AG-390-D15	AG-390-D15_a5_gnd013	0.117046	0.257482263	88.295437	0	16	4
AG-390-D15_a5_gnd013_p6_s5	AG-390-D15	AG-390-D15_a5_gnd013	0.117046	0.257482263	88.295437	0	6	5
AG-390-D15_a5_gnd014	AG-390-D15	AG-390-D15_a5_gnd014	0.126089148	0.275388413	87.391085	1		
AG-390-D15_a5_gnd014_p13_s3	AG-390-D15	AG-390-D15_a5_gnd014	0.126089	0.275388413	87.391085	0	13	3
AG-390-D15_a5_gnd014_p16_s2	AG-390-D15	AG-390-D15_a5_gnd014	0.126089	0.275388413	87.391085	0	16	2
AG-390-D15_a5_gnd014_p17_s5	AG-390-D15	AG-390-D15_a5_gnd014	0.126089	0.275388413	87.391085	0	17	5
AG-390-D15_a5_gnd014_p18_s1	AG-390-D15	AG-390-D15_a5_gnd014	0.126089	0.275388413	87.391085	0	18	1
AG-390-D15_a5_gnd014_p20_s4	AG-390-D15	AG-390-D15_a5_gnd014	0.126089	0.275388413	87.391085	0	20	4
AG-390-D15_a5_gnd015	AG-390-D15	AG-390-D15_a5_gnd015	0.135145200	0.291882921	86.485480	1		
AG-390-D15_a5_gnd015_p10_s1	AG-390-D15	AG-390-D15_a5_gnd015	0.135145	0.291882921	86.485480	0	10	1
AG-390-D15_a5_gnd015_p10_s4	AG-390-D15	AG-390-D15_a5_gnd015	0.135145	0.291882921	86.485480	0	10	4
AG-390-D15_a5_gnd015_p16_s5	AG-390-D15	AG-390-D15_a5_gnd015	0.135145	0.291882921	86.485480	0	16	5
AG-390-D15_a5_gnd015_p1_s3	AG-390-D15	AG-390-D15_a5_gnd015	0.135145	0.291882921	86.485480	0	1	3
AG-390-D15_a5_gnd015_p8_s2	AG-390-D15	AG-390-D15_a5_gnd015	0.135145	0.291882921	86.485480	0	8	2
AG-390-D15_a5_gnd016	AG-390-D15	AG-390-D15_a5_gnd016	0.144084874	0.308374612	85.591513	1		
AG-390-D15_a5_gnd016_p10_s5	AG-390-D15	AG-390-D15_a5_gnd016	0.144085	0.308374612	85.591513	0	10	5
AG-390-D15_a5_gnd016_p16_s1	AG-390-D15	AG-390-D15_a5_gnd016	0.144085	0.308374612	85.591513	0	16	1
AG-390-D15_a5_gnd016_p19_s2	AG-390-D15	AG-390-D15_a5_gnd016	0.144085	0.308374612	85.591513	0	19	2
AG-390-D15_a5_gnd016_p19_s4	AG-390-D15	AG-390-D15_a5_gnd016	0.144085	0.308374612	85.591513	0	19	4
AG-390-D15_a5_gnd016_p7_s3	AG-390-D15	AG-390-D15_a5_gnd016	0.144085	0.308374612	85.591513	0	7	3
AG-390-D15_a5_gnd017	AG-390-D15	AG-390-D15_a5_gnd017	0.153307438	0.325550991	84.669256	1		
AG-390-D15_a5_gnd017_p20_s1	AG-390-D15	AG-390-D15_a5_gnd017	0.153307	0.325550991	84.669256	0	20	1
AG-390-D15_a5_gnd017_p20_s5	AG-390-D15	AG-390-D15_a5_gnd017	0.153307	0.325550991	84.669256	0	20	5
AG-390-D15_a5_gnd017_p4_s2	AG-390-D15	AG-390-D15_a5_gnd017	0.153307	0.325550991	84.669256	0	4	2
AG-390-D15_a5_gnd017_p7_s4	AG-390-D15	AG-390-D15_a5_gnd017	0.153307	0.325550991	84.669256	0	7	4
AG-390-D15_a5_gnd017_p8_s3	AG-390-D15	AG-390-D15_a5_gnd017	0.153307	0.325550991	84.669256	0	8	3
AG-390-D15_a5_gnd018	AG-390-D15	AG-390-D15_a5_gnd018	0.162293663	0.340822640	83.770634	1		
AG-390-D15_a5_gnd018_p0_s5	AG-390-D15	AG-390-D15_a5_gnd018	0.162294	0.340822640	83.770634	0	0	5
AG-390-D15_a5_gnd018_p10_s4	AG-390-D15	AG-390-D15_a5_gnd018	0.162294	0.340822640	83.770634	0	10	4
